35.47226497,91.8265484048,70.0,12.0,FALSE,,,
35.4740401179307,91.82806123163968,70.0,4.0,FALSE,,,90.0
35.4740401179307,91.82806123163968,50.0,5,FALSE,,,
35.474061502528244,91.8302653006568,50.0,5,FALSE,,,
35.47856892550041,91.83020000000317,50.0,5,FALSE,,,
35.47859027339046,91.83240419431426,50.0,5,FALSE,,,
35.481294727623585,91.83236508076024,50.0,5,FALSE,,,
35.48130538753447,91.83346721568341,50.0,5,FALSE,,,
35.48220687235335,91.83345418897493,50.0,5,FALSE,,,
35.48219621208974,91.83235204175104,50.0,5,FALSE,,,
35.48039324301831,91.83237811919052,50.0,5,FALSE,,,
35.48040390257648,91.83348024181346,50.0,5,FALSE,,,
35.47860093224322,91.83350629233837,50.0,5,FALSE,,,
35.47861158103442,91.8346083909409,50.0,5,FALSE,,,
35.4822175225541,91.83455633677733,50.0,5,FALSE,,,
35.48311900758628,91.83454332179174,50.0,5,FALSE,,,
35.48308702573725,91.83123684321659,50.0,5,FALSE,,,
35.47948108900663,91.83128904729746,50.0,5,FALSE,,,
35.47947040967748,91.8301869381326,50.0,5,FALSE,,,
35.48037189371543,91.83017387568201,50.0,5,FALSE,,,
35.480339794294984,91.82686751477088,50.0,5,FALSE,,,
35.47853682820421,91.8268937128878,50.0,5,FALSE,,,
35.4785475373644,91.827995808012,50.0,5,FALSE,,,
35.47944902083374,91.82798272154338,50.0,5,FALSE,,,
35.47945972028651,91.82908482954772,50.0,5,FALSE,,,
35.47765675250063,91.82911097730643,50.0,5,FALSE,,,
35.477646053755926,91.82800889389962,50.0,5,FALSE,,,
35.47674457000832,91.8280219792061,50.0,5,FALSE,,,
35.47675526839901,91.82912405031503,50.0,5,FALSE,,,
35.47585378415826,91.8291371227431,50.0,5,FALSE,,,
35.475821659866874,91.82583094805214,50.0,5,FALSE,,,
35.476723143044595,91.82581783873192,50.0,5,FALSE,,,
35.476733861556845,91.82691990867826,50.0,5,FALSE,,,
35.477635344950095,91.82690681107383,50.0,5,FALSE,,,
35.477592409115886,91.82249848559206,50.0,5,FALSE,,,
35.4757894450317,91.82252477859993,50.0,5,FALSE,,,
35.47580019337049,91.82362683450098,50.0,5,FALSE,,,
35.476701675837845,91.82361370058622,50.0,5,FALSE,,,
35.476712414471585,91.82471576936776,50.0,5,FALSE,,,
35.47581093164888,91.82472889098523,50.0,5,FALSE,,,
35.475821659866874,91.82583094805214,50.0,5,FALSE,,,
35.474920176550015,91.82584405679025,50.0,5,FALSE,,,
35.47495229977839,91.8291501945908,50.0,5,FALSE,,,
35.47405081525938,91.82916326585804,50.0,5,FALSE,,,
35.4740401179307,91.82806123163968,50.0,5.0,FALSE,,,
35.4740401179307,91.82806123163968,70.0,12.0,FALSE,,,0.0
35.47226497,91.8265484048,70.0,4.0,FALSE,,,
35.47226497,91.8265484048,30,4.0,FALSE,,,
